state,yr,qtr,index_nsa,index_sa,note
KY,1993,4,111.07,110.88,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
KY,1994,1,113.63,113.7,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
KY,1994,2,115.45,115.01,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
KY,1994,3,116.91,116.47,
KY,1994,4,117.46,117.31,
KY,1995,1,118.68,118.79,
KY,1995,2,121.05,120.56,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
KY,1995,3,122.35,121.84,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
KY,1995,4,124.21,124.1,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
KY,1996,1,124.23,124.39,
KY,1996,2,126.54,125.98,
KY,1996,3,127.77,127.23,
KY,1996,4,128.71,128.63,
KY,1997,1,130.18,130.34,
KY,1997,2,131.46,130.87,
KY,1997,3,133.23,132.65,
KY,1997,4,133.37,133.29,
KY,1998,1,134.15,134.3,
KY,1998,2,136.87,136.27,
KY,1998,3,137.83,137.25,
KY,1998,4,139.23,139.13,
KY,1999,1,141.35,141.51,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
KY,1999,2,144.19,143.55,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
KY,1999,3,146.27,145.72,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
KY,1999,4,147.1,146.92,
KY,2000,1,149.68,149.85,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
KY,2000,2,150.87,150.21,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
KY,2000,3,152.44,151.93,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
KY,2000,4,153.59,153.31,
KY,2001,1,153.96,154.18,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
KY,2001,2,156.41,155.74,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
KY,2001,3,157.22,156.74,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
KY,2001,4,159.03,158.61,
KY,2002,1,159.22,159.5,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
KY,2002,2,161.99,161.37,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
KY,2002,3,162.06,161.52,
KY,2002,4,163.98,163.48,
KY,2003,1,164.85,165.2,
KY,2003,2,167.17,166.56,
KY,2003,3,169.95,169.3,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
KY,2003,4,171.2,170.71,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
KY,2004,1,171.96,172.37,
KY,2004,2,174.52,173.9,
KY,2004,3,176.51,175.64,
KY,2004,4,178.57,178.18,
KY,2005,1,178.64,179.16,
KY,2005,2,181.22,180.56,
KY,2005,3,183.97,182.8,
KY,2005,4,184.53,184.29,
KY,2006,1,186.14,186.9,
KY,2006,2,187.97,187.18,
KY,2006,3,188.65,187.16,
KY,2006,4,187.78,187.62,
KY,2007,1,188.18,189.37,
KY,2007,2,189.69,188.6,
KY,2007,3,188.95,187.26,
KY,2007,4,186.63,186.48,
KY,2008,1,183.45,185.11,
KY,2008,2,184.87,183.48,
KY,2008,3,184.03,182.24,
KY,2008,4,177.93,177.76,
KY,2009,1,174.26,176.3,
KY,2009,2,177.69,176,
KY,2009,3,178.92,177.13,
KY,2009,4,178.53,178.4,
KY,2010,1,173.28,175.61,
KY,2010,2,177.83,175.86,
KY,2010,3,172.39,170.62,
KY,2010,4,171.66,171.63,
KY,2011,1,165.09,167.47,
KY,2011,2,168.2,166.1,
KY,2011,3,167.78,166.04,
KY,2011,4,166.22,166.36,
KY,2012,1,165.33,167.7,
KY,2012,2,170.54,168.28,
KY,2012,3,170.32,168.52,
KY,2012,4,169.86,170.19,
KY,2013,1,170.29,172.64,
KY,2013,2,174.36,172.05,
KY,2013,3,177.79,175.84,
KY,2013,4,173.8,174.26,
KY,2014,1,173.06,175.34,
KY,2014,2,180.64,178.37,
KY,2014,3,182.22,180.13,
KY,2014,4,180.89,181.37,
KY,2015,1,181.25,183.57,
KY,2015,2,188.57,186.37,
KY,2015,3,190.13,187.92,
KY,2015,4,190.16,190.54,
KY,2016,1,191.31,193.7,
KY,2016,2,197.12,195.05,
KY,2016,3,201.16,198.77,
KY,2016,4,202.16,202.44,
KY,2017,1,201.45,203.84,
KY,2017,2,209.86,207.95,
KY,2017,3,213.67,211.11,
KY,2017,4,213.16,213.3,
KY,2018,1,216.63,219.11,
KY,2018,2,220.86,219.09,
KY,2018,3,226.54,223.78,
KY,2018,4,227.34,227.43,
KY,2019,1,227.33,229.88,
LA,1991,1,100,100,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1991,2,101.35,101.03,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1991,3,102.94,102.43,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1991,4,103.92,103.56,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1992,1,104.96,104.95,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1992,2,106.11,105.76,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1992,3,107.41,106.86,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1992,4,109.09,108.76,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1993,1,109.45,109.45,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1993,2,112.15,111.73,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1993,3,114.19,113.6,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1993,4,116.3,116,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1994,1,117.68,117.69,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1994,2,119.52,119.02,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1994,3,121.29,120.67,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1994,4,120.55,120.31,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1995,1,122.57,122.57,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1995,2,125.18,124.6,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1995,3,127.35,126.68,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1995,4,129.34,129.16,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1996,1,130.17,130.15,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1996,2,132.75,132.1,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1996,3,133.63,132.9,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1996,4,134.61,134.48,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1997,1,136.03,136,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1997,2,137.38,136.68,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1997,3,138.77,138,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1997,4,139.43,139.34,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1998,1,140.95,140.91,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1998,2,143.56,142.83,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1998,3,145.76,144.95,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1998,4,147.42,147.33,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1999,1,148.01,148,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1999,2,150.33,149.53,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1999,3,152.04,151.17,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,1999,4,151.65,151.55,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,2000,1,154.47,154.48,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,2000,2,156.74,155.91,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,2000,3,157.39,156.47,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,2000,4,156.99,156.85,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,2001,1,159.05,159.15,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,2001,2,161.03,160.13,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,2001,3,162.86,161.91,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,2001,4,164.13,163.94,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,2002,1,164.02,164.16,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,2002,2,167.25,166.33,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,2002,3,168.87,167.9,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,2002,4,170.39,170.11,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,2003,1,172.41,172.61,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,2003,2,174.82,173.86,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,2003,3,177.2,176.19,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,2003,4,178.53,178.2,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,2004,1,180.12,180.27,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,2004,2,185.2,184.31,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,2004,3,187.48,186.4,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA,2004,4,188.09,187.7,
LA,2005,1,189.51,189.62,
LA,2005,2,194.29,193.45,
LA,2005,3,198.38,197.17,
LA,2005,4,207.35,206.94,
LA,2006,1,213.42,213.5,
LA,2006,2,218.51,217.67,
LA,2006,3,222.46,221,
LA,2006,4,224.76,224.33,
LA,2007,1,225.42,225.59,
LA,2007,2,225.5,224.62,
LA,2007,3,227.44,225.82,
LA,2007,4,227.11,226.72,
LA,2008,1,225.12,225.43,
LA,2008,2,225.48,224.55,
LA,2008,3,224.29,222.48,
LA,2008,4,220.2,219.9,
LA,2009,1,218.02,218.58,
LA,2009,2,220.9,219.79,
LA,2009,3,220.9,218.9,
LA,2009,4,218.58,218.44,
LA,2010,1,217.75,218.56,
LA,2010,2,218.15,216.81,
LA,2010,3,216.47,214.36,
LA,2010,4,213.72,213.78,
LA,2011,1,209.38,210.28,
LA,2011,2,210.23,208.75,
LA,2011,3,211.17,209.07,
LA,2011,4,207.14,207.35,
LA,2012,1,207.43,208.28,
LA,2012,2,213.1,211.54,
LA,2012,3,215.41,213.24,
LA,2012,4,212.62,212.96,
LA,2013,1,215.57,216.35,
LA,2013,2,219.56,217.91,
LA,2013,3,220.54,218.38,
LA,2013,4,220.42,220.83,
LA,2014,1,221.14,221.79,
LA,2014,2,224.68,223,
LA,2014,3,227.73,225.6,
LA,2014,4,227.37,227.8,
LA,2015,1,229.6,230.1,
LA,2015,2,232.96,231.23,
LA,2015,3,235.77,233.75,
LA,2015,4,234.39,234.75,
LA,2016,1,236.1,236.47,
LA,2016,2,239.85,238.15,
LA,2016,3,240.34,238.38,
LA,2016,4,241.84,242.14,
LA,2017,1,242.95,243.25,
LA,2017,2,247.83,246.06,
LA,2017,3,250.38,248.45,
LA,2017,4,248.41,248.65,
LA,2018,1,250.66,250.95,
LA,2018,2,253.9,252.09,
LA,2018,3,254.01,252.14,
LA,2018,4,254.54,254.74,
LA,2019,1,255.35,255.62,
MA,1991,1,100,100,
MA,1991,2,98.8,98.41,
MA,1991,3,97.78,97,
MA,1991,4,97.77,97.43,
MA,1992,1,98.15,98.2,
MA,1992,2,97.04,96.64,
MA,1992,3,97.22,96.4,
MA,1992,4,97.6,97.26,
MA,1993,1,95.8,95.92,
MA,1993,2,96.99,96.56,
MA,1993,3,97.7,96.79,
MA,1993,4,97.27,96.95,
MA,1994,1,97.77,98.03,
MA,1994,2,98.95,98.45,
MA,1994,3,100.01,98.98,
MA,1994,4,99.66,99.37,
MA,1995,1,99.02,99.4,
MA,1995,2,100.7,100.13,
MA,1995,3,102.15,101.01,
MA,1995,4,101.88,101.63,
MA,1996,1,102.21,102.73,
MA,1996,2,104.53,103.86,
MA,1996,3,105.77,104.51,
MA,1996,4,106.23,106,
MA,1997,1,106.62,107.27,
MA,1997,2,109.17,108.39,
MA,1997,3,111.25,109.87,
MA,1997,4,112.03,111.83,
MA,1998,1,113.12,113.92,
MA,1998,2,117.22,116.31,
MA,1998,3,120.49,118.91,
MA,1998,4,121.97,121.81,
MA,1999,1,124.15,125.1,
MA,1999,2,130.08,129.03,
MA,1999,3,134.54,132.71,
MA,1999,4,136.76,136.6,
MA,2000,1,140.01,141.15,
MA,2000,2,147.72,146.5,
MA,2000,3,153.69,151.55,
MA,2000,4,156.82,156.63,
MA,2001,1,160.95,162.31,
MA,2001,2,168.57,167.17,
MA,2001,3,175.33,172.9,
MA,2001,4,176.86,176.62,
MA,2002,1,180.41,181.9,
MA,2002,2,189.58,188.04,
MA,2002,3,197.96,195.3,
MA,2002,4,201.32,200.99,
MA,2003,1,203.66,205.26,
MA,2003,2,212.65,210.95,
MA,2003,3,218.59,215.79,
MA,2003,4,223.07,222.64,
MA,2004,1,227,228.65,
MA,2004,2,236.86,234.99,
MA,2004,3,243.9,240.97,
MA,2004,4,247.51,246.96,
MA,2005,1,251.82,253.48,
MA,2005,2,259.61,257.65,
MA,2005,3,264.8,261.69,
MA,2005,4,263.31,262.71,
MA,2006,1,260.85,262.41,
MA,2006,2,264.1,262.3,
MA,2006,3,260.72,257.64,
MA,2006,4,257.17,256.42,
MA,2007,1,252.4,254.11,
MA,2007,2,250.9,249.15,
MA,2007,3,247.37,244.42,
MA,2007,4,240.63,239.62,
MA,2008,1,232.95,235.06,
MA,2008,2,228.79,227.02,
MA,2008,3,226.47,223.65,
MA,2008,4,219.71,218.52,
MA,2009,1,216.3,219.01,
MA,2009,2,218.92,216.87,
MA,2009,3,220.27,217.3,
MA,2009,4,219.67,218.43,
MA,2010,1,210.71,214.01,
MA,2010,2,217.79,215.4,
MA,2010,3,213.35,210.12,
MA,2010,4,212.14,211.13,
MA,2011,1,203.03,206.72,
MA,2011,2,210.25,207.46,
MA,2011,3,211.74,208.36,
MA,2011,4,206.68,206,
MA,2012,1,202.61,206.48,
MA,2012,2,211.63,208.51,
MA,2012,3,214.5,210.95,
MA,2012,4,213.88,213.57,
MA,2013,1,215.47,219.44,
MA,2013,2,227,223.47,
MA,2013,3,232.66,228.87,
MA,2013,4,230.4,230.45,
MA,2014,1,230.21,233.95,
MA,2014,2,241.48,237.79,
MA,2014,3,242.76,239.02,
MA,2014,4,242.16,242.41,
MA,2015,1,241.76,245.12,
MA,2015,2,251.84,248.07,
MA,2015,3,254.79,251.33,
MA,2015,4,255.65,255.85,
MA,2016,1,254.78,257.75,
MA,2016,2,265.5,261.72,
MA,2016,3,269.9,266.68,
MA,2016,4,271.3,271.38,
MA,2017,1,276.58,279.29,
MA,2017,2,285.41,281.55,
MA,2017,3,290.86,287.77,
MA,2017,4,293.11,293.11,
MA,2018,1,297.95,300.43,
MA,2018,2,307.76,303.8,
MA,2018,3,311.72,308.62,
MA,2018,4,313.8,313.76,
MA,2019,1,314.97,317.3,
MD,1991,1,100,100,
MD,1991,2,100.92,100.38,
MD,1991,3,100.71,100.14,
MD,1991,4,102.08,101.34,
MD,1992,1,102.8,102.78,
MD,1992,2,102.28,101.75,
MD,1992,3,103.23,102.63,
MD,1992,4,103.23,102.5,
MD,1993,1,102.01,101.97,
MD,1993,2,102.83,102.32,
MD,1993,3,103.07,102.45,
MD,1993,4,103.37,102.67,
MD,1994,1,103.12,103.09,
MD,1994,2,103.46,102.91,
MD,1994,3,104.34,103.72,
MD,1994,4,104.3,103.62,
MD,1995,1,103.91,103.87,
MD,1995,2,104.1,103.53,
MD,1995,3,104.49,103.87,
MD,1995,4,104.69,104.02,
MD,1996,1,104.29,104.26,
MD,1996,2,105.55,104.91,
MD,1996,3,105.21,104.62,
MD,1996,4,105.08,104.4,
MD,1997,1,104.27,104.29,
MD,1997,2,105.08,104.4,
MD,1997,3,104.52,103.91,
MD,1997,4,105.48,104.77,
MD,1998,1,105.08,105.23,
MD,1998,2,105.47,104.73,
MD,1998,3,106.1,105.41,
MD,1998,4,106.94,106.2,
MD,1999,1,107.16,107.46,
MD,1999,2,109.55,108.82,
MD,1999,3,109.83,108.9,
MD,1999,4,110.34,109.58,
MD,2000,1,112.47,113,
MD,2000,2,113.91,113.2,
MD,2000,3,115.76,114.49,
MD,2000,4,116.8,116.02,
MD,2001,1,116.83,117.6,
MD,2001,2,121.56,120.88,
MD,2001,3,125.48,123.77,
MD,2001,4,127.4,126.61,
MD,2002,1,128.85,129.9,
MD,2002,2,134.51,133.81,
MD,2002,3,141.41,139.17,
MD,2002,4,144.4,143.63,
MD,2003,1,147.1,148.36,
MD,2003,2,153.88,153.13,
MD,2003,3,162.31,159.57,
MD,2003,4,165.2,164.46,
MD,2004,1,169.48,170.85,
MD,2004,2,180.59,179.69,
MD,2004,3,192.24,189.07,
MD,2004,4,197.35,196.6,
MD,2005,1,204.58,205.93,
MD,2005,2,218.79,217.69,
MD,2005,3,233.42,229.88,
MD,2005,4,240.02,239.17,
MD,2006,1,246.15,247.35,
MD,2006,2,253.56,252.32,
MD,2006,3,257.27,253.71,
MD,2006,4,257.99,257.01,
MD,2007,1,257.37,258.36,
MD,2007,2,254.2,252.98,
MD,2007,3,250.3,247.09,
MD,2007,4,242.47,241.37,
MD,2008,1,234.46,235.4,
MD,2008,2,226.59,225.51,
MD,2008,3,218.41,215.59,
MD,2008,4,207.52,206.44,
MD,2009,1,198.38,199.5,
MD,2009,2,193.44,192.39,
MD,2009,3,192.14,189.47,
MD,2009,4,188.73,187.72,
MD,2010,1,182.83,184.29,
MD,2010,2,183.78,182.62,
MD,2010,3,180.06,177.24,
MD,2010,4,177.05,176.2,
MD,2011,1,171.05,172.88,
MD,2011,2,172.34,170.93,
MD,2011,3,173.66,170.7,
MD,2011,4,170.35,169.72,
MD,2012,1,168.54,170.68,
MD,2012,2,175.39,173.64,
MD,2012,3,178.58,175.33,
MD,2012,4,177.67,177.29,
MD,2013,1,177.12,179.57,
MD,2013,2,183.15,181.01,
MD,2013,3,188.45,184.93,
MD,2013,4,184.01,183.87,
MD,2014,1,182.87,185.4,
MD,2014,2,188.51,186.15,
MD,2014,3,189.13,185.6,
MD,2014,4,185.09,185.1,
MD,2015,1,184.13,186.61,
MD,2015,2,190.75,188.27,
MD,2015,3,191.9,188.43,
MD,2015,4,189.38,189.45,
